Range_Name,FirstOfdestination_number,User
Equatorial Guinea AT,240351095534,waqasbukhari
Aruba AT,2975620018,waqasbukhari
Equatorial Guinea AT,240222300876,waqasbukhari
Western Samao AT,6858494295,waqasbukhari
Jamaica AT,18768848446,waqasbukhari
Qatar AT,97430164428,waqasbukhari
Aruba AT,2975620019,waqasbukhari
Diego Garcia AT,2461677319,waqasbukhari
Equatorial Guinea AT,240351095535,waqasbukhari
Algeria AT,213770866402,waqasbukhari
Jamaica AT,18764736889,waqasbukhari
Aruba AT,2975633458,waqasbukhari
UAE AT,971551879068,waqasbukhari
Honduras AT,50495988702,waqasbukhari
Jamaica AT,18763795345,waqasbukhari
Equatorial Guinea AT,240222259277,waqasbukhari
Equatorial Guinea AT,240222300401,waqasbukhari
Jamaica AT,18763018589,waqasbukhari
Equatorial Guinea AT,240222300875,waqasbukhari
Jamaica AT,18768461892,waqasbukhari
Jamaica AT,18763491953,waqasbukhari
DR Congo AT,243850892682,waqasbukhari
Jamaica AT,18762981613,waqasbukhari
Dominica AT,17674479949,waqasbukhari
Jamaica AT,18763987828,waqasbukhari
Maldives AT,9607713333638,waqasbukhari
Equatorial Guinea AT,240222705058,waqasbukhari
Equatorial Guinea AT,240222705056,waqasbukhari
Equatorial Guinea AT,240222300407,waqasbukhari
Equatorial Guinea AT,240222062575,waqasbukhari
Equatorial Guinea AT,240222053353,waqasbukhari
Honduras AT,50495372057,waqasbukhari
Maldives AT,9607716306803,waqasbukhari
Aruba AT,2975655358,waqasbukhari
Myanmar AT,959797657120,waqasbukhari
Suriname AT,5977221695,waqasbukhari
Bolivia AT,59160703178,waqasbukhari
Falkland Islands AT,50048224815806,waqasbukhari
Aruba AT,2977456047,waqasbukhari
Aruba AT,2975988325,waqasbukhari
Qatar AT,97430411110,waqasbukhari
