Range_Name,destination_number,User
Guyana AT4,5926975817,
Guyana AT4,5926971533,
Guyana AT4,5926992064,
Guyana AT4,5926997491,
Guyana AT4,5926912223,
Guyana AT4,5926946734,
Guyana AT4,5926971911,
Guyana AT4,5926930827,
Guyana AT4,5926974124,
Guyana AT4,5926921839,
Guyana AT4,5926950614,
Guyana AT4,5926973454,
Guyana AT4,5926949204,
Guyana AT4,5926901351,
Guyana AT4,5926941609,
Guyana AT4,5926931413,
Guyana AT4,5926908309,
Guyana AT4,5926961523,
Guyana AT5,5926032927,
Guyana AT5,5926031186,
Guyana AT5,5926037172,
Guyana AT5,5926030135,
Guyana AT5,5926038925,
Guyana AT5,5926030140,
Guyana AT5,5926037273,
Guyana AT5,5926039102,
Guyana AT5,5926038663,
Guyana AT5,5926037914,
Guyana AT5,5926039616,
Guyana AT5,5926036064,
Guyana AT5,5926035230,
Guyana AT5,5926033606,
Guyana AT5,5926035894,
Guyana AT5,5926038354,
Guyana AT5,5926036637,
Guyana AT5,5926039240,
Guyana AT5,5926038491,
Guyana AT5,5926033888,
Guyana AT6,5926020840,
Guyana AT6,5926028320,
Guyana AT6,5926022309,
Guyana AT6,5926021075,
Guyana AT6,5926021777,
Guyana AT6,5926024879,
Guyana AT6,5926020132,
Guyana AT6,5926026329,
Guyana AT6,5926027208,
Guyana AT6,5926026513,
Guyana AT6,5926026403,
Guyana AT6,5926028922,
Guyana AT6,5926029864,
Guyana AT6,5926023320,
Guyana AT6,5926020031,
Guyana AT6,5926029278,
Guyana AT6,5926025033,
Guyana AT6,5926022514,
Guyana AT6,5926028605,
Guyana AT6,5926024798,
Guyana AT7,5926521346,
Guyana AT7,5926526199,
Guyana AT7,5926520093,
Guyana AT7,5926524036,
Guyana AT7,5926528186,
Guyana AT7,5926529919,
Guyana AT7,5926529769,
Guyana AT7,5926526926,
Guyana AT7,5926524876,
Guyana AT7,5926524606,
Guyana AT7,5926528141,
Guyana AT7,5926527531,
Guyana AT7,5926521300,
Guyana AT7,5926522020,
Guyana AT7,5926524323,
Guyana AT7,5926524485,
Guyana AT7,5926522257,
Guyana AT7,5926527527,
Guyana AT7,5926526447,
Guyana AT7,5926529555,
Guyana AT8,5926388949,
Guyana AT8,5926389432,
