Range_Name,FirstOfdestination_number,User
Guinea AT,245966876479,waqasbukhari
Equatorial Guinea AT,240222064479,waqasbukhari
Equatorial Guinea AT,240222064472,waqasbukhari
Congo AT,242800208257,waqasbukhari
Equatorial Guinea AT,240222064472,waqasbukhari
Equatorial Guinea AT,240222064479,waqasbukhari
Slovenia AT,38649522573,waqasbukhari
DR Congo AT,243904293869,waqasbukhari
Cuba AT,5356080816,waqasbukhari
Tonga AT,6765596064,waqasbukhari
Uganda AT,256771801067,waqasbukhari
Aruba AT,2975942236,waqasbukhari
Mali AT,22371185023,waqasbukhari
Slovenia AT,38649479253,waqasbukhari
Equatorial Guinea AT,240555786974,waqasbukhari
Aruba AT,2975611981,waqasbukhari
Bosnia AT,38765677886,waqasbukhari
Equatorial Guinea AT,240222642682,waqasbukhari
Equatorial Guinea AT,240222064475,waqasbukhari
Equatorial Guinea AT,240222100285,waqasbukhari
Uganda AT,256788920392,waqasbukhari
DR Congo AT,243904985642,waqasbukhari
DR Congo AT,243904463399,waqasbukhari
DR Congo AT,243904221237,waqasbukhari
DR Congo AT,243901473723,waqasbukhari
DR Congo AT,243900156193,waqasbukhari
Monaco AT,37744094062,waqasbukhari
Tunisia AT,21656027135,waqasbukhari
Algeria AT,213777657766,waqasbukhari
Equatorial Guinea AT,240222064479,waqasbukhari
DR Congo AT,243900894062,waqasbukhari
Bosnia AT,38765976180,waqasbukhari
Equatorial Guinea AT,240222250054,waqasbukhari
Equatorial Guinea AT,240222064475,waqasbukhari
CAR AT,23675311569,waqasbukhari
Iraq AT,9647819480211,waqasbukhari
Iraq AT,9647802990150,waqasbukhari
Haiti AT,50938930077,waqasbukhari
Haiti AT,50937894688,waqasbukhari
Honduras AT,50495954182,waqasbukhari
Moldova AT,37360982279,waqasbukhari
Bosnia AT,38766086765,waqasbukhari
Zimbabwe AT,263777766799,waqasbukhari
Bosnia AT,38765971164,waqasbukhari
Bosnia AT,38765938455,waqasbukhari
Bosnia AT,38765775535,waqasbukhari
Slovenia AT,38649469532,waqasbukhari
Slovenia AT,38649336199,waqasbukhari
Moldova AT,37361049032,waqasbukhari
Equatorial Guinea AT,240222064475,waqasbukhari
Albania AT,355684071225,waqasbukhari
Bosnia AT,38766793560,waqasbukhari
