Range_Name,FirstOfdestination_number,User
Bulgaria AT,359996034933,waqasbukhari
Equatorial Guinea AT,240666184165,waqasbukhari
Zambia AT,260978255033,waqasbukhari
Equatorial Guinea AT,2402194134,waqasbukhari
Bulgaria AT,359996034962,waqasbukhari
Western Samao AT,6857639248,waqasbukhari
Moldova AT,37361040788,waqasbukhari
Morocco AT,212667635024,waqasbukhari
Burkina Faso AT,22663857827,waqasbukhari
Albania AT,355697075019,waqasbukhari
Bulgaria AT,359996034806,waqasbukhari
Algeria AT,213555886994,waqasbukhari
Bulgaria AT,359996034865,waqasbukhari
Equatorial Guinea AT,240666595318,waqasbukhari
Bulgaria AT,359996034973,waqasbukhari
Chad AT,23591180795,waqasbukhari
Equatorial Guinea AT,240222085235,waqasbukhari
Zambia AT,260977945028,waqasbukhari
Zambia AT,260973625060,waqasbukhari
Zambia AT,260973099550,waqasbukhari
Zambia AT,260971063102,waqasbukhari
Equatorial Guinea AT,240222595299,waqasbukhari
Guinea AT,245966177194,waqasbukhari
Zimbabwe AT,263772388124,waqasbukhari
Sao Tome AT,2399892679,waqasbukhari
Equatorial Guinea AT,240333089790,waqasbukhari
Mali AT,22376371190,waqasbukhari
Tunisia AT,21624307124,waqasbukhari
Algeria AT,213667415610,waqasbukhari
Equatorial Guinea AT,240602121788,waqasbukhari
Diego Garcia AT,246612543843,waqasbukhari
Bulgaria AT,359996034946,waqasbukhari
Zimbabwe AT,263772113753,waqasbukhari
Bolivia AT,59160165785,waqasbukhari
Zimbabwe AT,263777706705,waqasbukhari
Equatorial Guinea AT,240222169273,waqasbukhari
Bulgaria AT,359996034663,waqasbukhari
Chad AT,23595909706,waqasbukhari
Georgia AT,995593175908,waqasbukhari
Qatar AT,97430135408,waqasbukhari
Russia AT,796859231,waqasbukhari
Bulgaria AT,359996034986,waqasbukhari
Bolivia AT,59179565067,waqasbukhari
Belarus AT,375254112365,waqasbukhari
Slovenia AT,38649277919,waqasbukhari
Zambia AT,260979638725,waqasbukhari
