Range_Name,FirstOfdestination_number,User
Western Samao AT,6857771489,waqasbukhari
Equatorial Guinea AT,240222687365,waqasbukhari
Bosnia AT,38763377040,waqasbukhari
Equatorial Guinea AT,240222567143,waqasbukhari
Comoros AT,2693364386,waqasbukhari
Aruba AT,2975988685,waqasbukhari
Aruba AT,2975989206,waqasbukhari
UAE AT,971551038655,waqasbukhari
Benin AT,22968868327,waqasbukhari
Equatorial Guinea AT,240222201258,waqasbukhari
Cuba AT,5354990746,waqasbukhari
Equatorial Guinea AT,240222622195,waqasbukhari
Equatorial Guinea AT,240222703214,waqasbukhari
Cuba AT,5354990436,waqasbukhari
Cuba AT,5354990631,waqasbukhari
Cuba AT,5354990710,waqasbukhari
UAE AT,971558996987,waqasbukhari
